"","date","평균기온","강수량","적설량","풍속","습도","날씨","city"
"378","2018-01-13",-4.4,0.4,0.6,2.9,67.3,"구름많음","서울"
"379","2018-01-14",0.6,NA,NA,4.3,64.1,"구름많음","서울"
"380","2018-01-15",4.7,0.2,NA,5,63.9,"구름많음","서울"
"381","2018-01-16",3.5,0,NA,2.5,59.1,"흐림","서울"
"382","2018-01-17",4.5,NA,NA,4.3,64.1,"구름많음","서울"
"383","2018-01-18",2.1,0,NA,6.8,59.6,"구름많음","서울"
"384","2018-01-19",1,NA,NA,5.8,43,"구름조금","서울"
"385","2018-01-20",2.2,NA,NA,5.8,57.6,"구름조금","서울"
"386","2018-01-21",0.4,NA,NA,3.6,36.6,"맑음","서울"
"387","2018-01-22",0.2,3.3,1,5.4,56.5,"흐림","서울"
"388","2018-01-23",-11.7,NA,NA,13.3,42,"맑음","서울"
"389","2018-01-24",-14.2,NA,NA,12.2,31.6,"맑음","서울"
"390","2018-01-25",-14,NA,NA,10.1,32.6,"구름조금","서울"
"391","2018-01-26",-14.8,NA,NA,9.4,34.9,"맑음","서울"
"392","2018-01-27",-9.9,NA,NA,5,37.4,"맑음","서울"
"393","2018-01-28",-6.3,NA,NA,9.4,36,"구름조금","서울"
"394","2018-01-29",-8.5,NA,NA,9.7,35,"맑음","서울"
"395","2018-01-30",-5.3,2.9,3.5,4.7,62,"구름조금","서울"
"396","2018-01-31",-2.6,0,NA,5.8,54.5,"구름많음","서울"
"397","2018-02-01",-4,NA,NA,5.8,44.1,"맑음","서울"
"398","2018-02-02",-2.4,NA,NA,5.8,51.1,"맑음","서울"
"399","2018-02-03",-7.3,0.5,0.3,13.7,47,"맑음","서울"
"400","2018-02-04",-9.5,NA,NA,11.2,40.9,"맑음","서울"
"401","2018-02-05",-9.4,NA,NA,10.8,37.8,"맑음","서울"
"402","2018-02-06",-10.1,NA,NA,11.2,36.5,"맑음","서울"
"403","2018-02-07",-8,NA,NA,5.4,39.8,"맑음","서울"
"404","2018-02-08",-4.4,NA,NA,4.3,43.3,"맑음","서울"
"405","2018-02-09",0.4,NA,NA,4,43.9,"흐림","서울"
"406","2018-02-10",-0.5,NA,NA,10.8,47.4,"구름많음","서울"
"407","2018-02-11",-6.1,0,NA,9.7,42.5,"구름조금","서울"
"408","2018-02-12",-5.8,0,NA,9.7,40.8,"구름조금","서울"
"409","2018-02-13",-0.8,NA,NA,9.7,54.5,"구름조금","서울"
"410","2018-02-14",3.5,NA,NA,9.4,51,"구름많음","서울"
"411","2018-02-15",-0.7,NA,NA,9,28,"구름조금","서울"
"412","2018-02-16",-1.1,NA,NA,7.6,40.1,"구름조금","서울"
"413","2018-02-17",-3,NA,NA,10.4,25.6,"맑음","서울"
"414","2018-02-18",-0.4,NA,NA,4.7,26.9,"구름많음","서울"
"415","2018-02-19",1.8,NA,NA,5.4,48.6,"구름많음","서울"
"416","2018-02-20",0.9,NA,NA,9,41,"구름조금","서울"
"417","2018-02-21",-0.9,NA,NA,8.3,31.5,"맑음","서울"
"418","2018-02-22",1.3,0.4,0.4,7.9,59,"구름조금","서울"
"419","2018-02-23",4.2,3.7,3.7,6.8,81.1,"구름많음","서울"
"420","2018-02-24",2.4,NA,NA,7.6,49.4,"구름많음","서울"
"421","2018-02-25",1.9,NA,NA,6.1,40.6,"맑음","서울"
"422","2018-02-26",3.1,NA,NA,5,43.1,"맑음","서울"
"423","2018-02-27",4.2,NA,NA,3.2,48.8,"구름많음","서울"
"424","2018-02-28",4.6,25,NA,7.2,73.3,"흐림","서울"
"425","2018-03-01",-0.2,0.5,NA,13.7,61.9,"구름조금","서울"
"426","2018-03-02",-0.7,NA,NA,5.4,34,"맑음","서울"
"427","2018-03-03",7.9,0,NA,5.4,38.1,"구름조금","서울"
"428","2018-03-04",9.8,11.5,NA,4.3,89.1,"흐림","서울"
"429","2018-03-05",5.5,3.5,NA,7.2,67.5,"구름조금","서울"
"430","2018-03-06",4.5,NA,NA,5.8,46.8,"맑음","서울"
"431","2018-03-07",6.4,0.5,NA,6.5,54,"구름많음","서울"
"432","2018-03-08",4.6,4,NA,6.8,76,"구름많음","서울"
"433","2018-03-09",4.5,NA,NA,5.4,63.3,"구름조금","서울"
"434","2018-03-10",4.6,NA,NA,7.2,65.8,"구름조금","서울"
"435","2018-03-11",6.4,NA,NA,7.2,51.3,"맑음","서울"
"436","2018-03-12",8,NA,NA,5,45.8,"구름조금","서울"
"437","2018-03-13",12.4,NA,NA,6.5,60.5,"구름조금","서울"
"438","2018-03-14",17,NA,NA,8.3,58.8,"구름많음","서울"
"439","2018-03-15",12.4,27,NA,7.6,92.1,"흐림","서울"
"440","2018-03-16",7.1,NA,NA,6.8,46.9,"맑음","서울"
"441","2018-03-17",6.6,NA,NA,5.4,48,"구름조금","서울"
"442","2018-03-18",8.2,0.5,NA,4.3,55.9,"흐림","서울"
"443","2018-03-19",8,1,NA,9,64.5,"흐림","서울"
"444","2018-03-20",4.7,NA,NA,12.2,39.9,"구름많음","서울"
"445","2018-03-21",2.1,1,NA,6.1,64.1,"흐림","서울"
"446","2018-03-22",4.9,NA,NA,7.9,61.5,"맑음","서울"
"447","2018-03-23",6.1,NA,NA,7.2,55.3,"구름조금","서울"
"448","2018-03-24",7.6,NA,NA,7.6,61.9,"구름많음","서울"
"449","2018-03-25",9.6,NA,NA,6.1,65.6,"구름조금","서울"
"450","2018-03-26",11,NA,NA,6.8,64.5,"구름조금","서울"
"451","2018-03-27",13.3,NA,NA,5.8,61.1,"맑음","서울"
"452","2018-03-28",14,NA,NA,7.9,66.4,"구름조금","서울"
"453","2018-03-29",15.4,NA,NA,5.8,66.3,"구름조금","서울"
"454","2018-03-30",14.8,NA,NA,6.1,55.6,"맑음","서울"
"455","2018-03-31",14,NA,NA,6.8,52.9,"구름조금","서울"
"456","2018-04-01",15.6,NA,NA,5.4,68.8,"흐림","서울"
"457","2018-04-02",18.4,NA,NA,6.8,64,"구름많음","서울"
"458","2018-04-03",17.8,0.1,NA,7.6,72.9,"흐림","서울"
"459","2018-04-04",13.4,18.5,NA,6.8,67,"구름많음","서울"
"460","2018-04-05",7.6,10.5,NA,7.2,90.6,"흐림","서울"
"461","2018-04-06",5.8,6.5,NA,11.2,71.6,"구름많음","서울"
"462","2018-04-07",4.2,0.2,NA,14.8,45.5,"구름조금","서울"
"463","2018-04-08",3.9,3,NA,6.5,59.6,"구름많음","서울"
"464","2018-04-09",7.9,NA,NA,4,57.9,"맑음","서울"
"465","2018-04-10",15.1,5,NA,12.6,51,"구름많음","서울"
"466","2018-04-11",12.6,NA,NA,10.8,49.4,"맑음","서울"
"467","2018-04-12",13.3,NA,NA,9.4,30.5,"맑음","서울"
"468","2018-04-13",14.6,NA,NA,4.7,22.9,"구름많음","서울"
"469","2018-04-14",9,9,NA,6.5,78.8,"구름많음","서울"
"470","2018-04-15",9.5,NA,NA,8.6,65.5,"구름조금","서울"
"471","2018-04-16",11.6,NA,NA,5.8,41.9,"맑음","서울"
"472","2018-04-17",12.9,NA,NA,6.8,37.9,"맑음","서울"
"473","2018-04-18",12.4,NA,NA,6.8,35.4,"맑음","서울"
"474","2018-04-19",14,NA,NA,6.8,38.8,"맑음","서울"
"475","2018-04-20",18.4,NA,NA,4.7,46,"맑음","서울"
"476","2018-04-21",18.7,NA,NA,6.8,32,"구름조금","서울"
"477","2018-04-22",15.5,15.5,NA,4,57.4,"흐림","서울"
"478","2018-04-23",9.3,59,NA,7.9,93.9,"흐림","서울"
"479","2018-04-24",12.1,3,NA,5,63.3,"구름많음","서울"
"480","2018-04-25",14.6,NA,NA,5.4,37.8,"맑음","서울"
"481","2018-04-26",14.9,NA,NA,7.6,51.9,"구름조금","서울"
"482","2018-04-27",15.7,NA,NA,6.1,52.9,"맑음","서울"
"483","2018-04-28",15.4,NA,NA,7.2,49,"맑음","서울"
"484","2018-04-29",16.2,NA,NA,6.8,43.1,"맑음","서울"
"485","2018-04-30",19.2,NA,NA,5.8,61.6,"구름조금","서울"
"486","2018-05-01",20.4,0,NA,5.4,72.8,"구름많음","서울"
"487","2018-05-02",15.1,12,NA,6.8,90.4,"흐림","서울"
"488","2018-05-03",11.2,1,NA,9.7,62.4,"구름조금","서울"
"489","2018-05-04",14.1,NA,NA,9.7,45.5,"맑음","서울"
"490","2018-05-05",18.3,NA,NA,9.4,46.8,"구름많음","서울"
"491","2018-05-06",16.6,22,NA,4,86.4,"흐림","서울"
"492","2018-05-07",19.2,NA,NA,4.3,60.3,"구름많음","서울"
"493","2018-05-08",17.5,NA,NA,6.1,50.9,"구름조금","서울"
"494","2018-05-09",15.7,NA,NA,6.1,50.4,"맑음","서울"
"495","2018-05-10",15.4,NA,NA,8.3,67.4,"구름조금","서울"
"496","2018-05-11",16.1,NA,NA,6.5,59.8,"흐림","서울"
"497","2018-05-12",14.2,32,NA,3.2,89.3,"흐림","서울"
"498","2018-05-13",15.8,0.5,NA,6.8,82.5,"구름조금","서울"
"499","2018-05-14",18.2,NA,NA,5,71.4,"구름많음","서울"
"500","2018-05-15",23.2,0,NA,4,56.4,"구름많음","서울"
"501","2018-05-16",22.3,45,NA,6.8,93.8,"흐림","서울"
"502","2018-05-17",20.9,83,NA,5,97,"흐림","서울"
"503","2018-05-18",16.3,6.5,NA,4.7,86.8,"구름많음","서울"
"504","2018-05-19",17.6,NA,NA,5.4,47.5,"맑음","서울"
"505","2018-05-20",17,NA,NA,5,32.1,"구름조금","서울"
"506","2018-05-21",17.8,NA,NA,5,43.9,"구름조금","서울"
"507","2018-05-22",18.1,12.5,NA,4,75.5,"흐림","서울"
"508","2018-05-23",17.3,6.5,NA,9,57.1,"맑음","서울"
"509","2018-05-24",18.3,NA,NA,7.9,47.4,"맑음","서울"
"510","2018-05-25",19.7,NA,NA,6.5,47.4,"구름조금","서울"
"511","2018-05-26",21.8,NA,NA,5,50.1,"맑음","서울"
"512","2018-05-27",20.3,NA,NA,6.1,47.4,"구름많음","서울"
"513","2018-05-28",22.3,NA,NA,5.8,49.8,"구름조금","서울"
"514","2018-05-29",21.4,1,NA,6.5,69.3,"흐림","서울"
"515","2018-05-30",20.2,0,NA,6.8,69.8,"구름조금","서울"
"516","2018-05-31",20.9,NA,NA,6.8,58.9,"맑음","서울"
"517","2018-06-01",23.8,NA,NA,6.8,50.4,"맑음","서울"
"518","2018-06-02",23.4,NA,NA,7.2,44.5,"맑음","서울"
"519","2018-06-03",24,NA,NA,5.8,39.4,"구름조금","서울"
"520","2018-06-04",22.6,NA,NA,6.8,50.1,"구름많음","서울"
"521","2018-06-05",23.7,NA,NA,6.1,52.5,"맑음","서울"
"522","2018-06-06",23,NA,NA,7.2,62.9,"맑음","서울"
"523","2018-06-07",22.2,NA,NA,7.2,69.3,"구름조금","서울"
"524","2018-06-08",21.9,NA,NA,7.6,68,"구름조금","서울"
"525","2018-06-09",23.7,0.5,NA,5,60.6,"구름많음","서울"
"526","2018-06-10",21.3,0.5,NA,5,59.9,"흐림","서울"
"527","2018-06-11",20.2,5,NA,5,67.3,"구름많음","서울"
"528","2018-06-12",21.3,0,NA,6.1,65.5,"구름조금","서울"
"529","2018-06-13",22,0,NA,5.4,64,"구름많음","서울"
"530","2018-06-14",21.6,29,NA,4,74.9,"흐림","서울"
"531","2018-06-15",21.7,16.5,NA,5,60.8,"구름많음","서울"
"532","2018-06-16",22.5,NA,NA,5,56.4,"맑음","서울"
"533","2018-06-17",22.8,NA,NA,4.7,66.9,"구름많음","서울"
"534","2018-06-18",24.8,NA,NA,5.4,54.9,"구름조금","서울"
"535","2018-06-19",22.4,NA,NA,6.5,61.3,"구름많음","서울"
"536","2018-06-20",22.7,NA,NA,8.3,68.1,"구름조금","서울"
"537","2018-06-21",23.7,NA,NA,7.9,60.1,"구름조금","서울"
"538","2018-06-22",25,NA,NA,6.5,45.1,"구름조금","서울"
"539","2018-06-23",24.5,NA,NA,7.2,50.6,"구름많음","서울"
"540","2018-06-24",25.2,NA,NA,6.8,62.8,"구름조금","서울"
"541","2018-06-25",27.1,NA,NA,4.3,57.1,"구름많음","서울"
"542","2018-06-26",22.3,71.5,NA,8.6,88.3,"흐림","서울"
"543","2018-06-27",22.3,1,NA,7.2,81.9,"구름많음","서울"
"544","2018-06-28",23.3,26.5,NA,4,85.1,"흐림","서울"
"545","2018-06-29",24.7,6.5,NA,5.4,78.5,"구름많음","서울"
"546","2018-06-30",24.4,14.5,NA,3.2,83.8,"흐림","서울"
"547","2018-07-01",21.9,83.5,NA,2.9,94.6,"흐림","서울"
"548","2018-07-02",22.6,59.5,NA,2.5,95.4,"흐림","서울"
"549","2018-07-03",27.4,0.1,NA,2.9,74.4,"구름많음","서울"
"550","2018-07-04",27.3,NA,NA,6.1,69.6,"구름많음","서울"
"551","2018-07-05",25.3,0.5,NA,4.3,72.8,"구름많음","서울"
"552","2018-07-06",23.9,NA,NA,6.5,57.8,"구름많음","서울"
"553","2018-07-07",23.7,NA,NA,5.8,51.4,"구름조금","서울"
"554","2018-07-08",23.3,NA,NA,5.4,51.5,"구름많음","서울"
"555","2018-07-09",20.8,14,NA,4,82.3,"흐림","서울"
"556","2018-07-10",23.7,16.5,NA,2.5,87.8,"흐림","서울"
"557","2018-07-11",26.8,3,NA,4.7,82.9,"흐림","서울"
"558","2018-07-12",26.6,1,NA,5.4,82.4,"구름많음","서울"
"559","2018-07-13",27.3,NA,NA,6.5,74.8,"구름많음","서울"
"560","2018-07-14",27.9,0,NA,6.8,69.6,"구름조금","서울"
"561","2018-07-15",28.3,NA,NA,5.8,69.6,"맑음","서울"
"562","2018-07-16",28.7,NA,NA,6.1,64.3,"맑음","서울"
"563","2018-07-17",28.1,NA,NA,6.1,66.5,"맑음","서울"
"564","2018-07-18",28.2,NA,NA,5.8,64.8,"맑음","서울"
"565","2018-07-19",28.7,NA,NA,5.8,64.1,"맑음","서울"
"566","2018-07-20",29.5,NA,NA,5.4,62.6,"맑음","서울"
"567","2018-07-21",30.6,NA,NA,5.4,53.6,"맑음","서울"
"568","2018-07-22",31.8,NA,NA,5,49.6,"구름조금","서울"
"569","2018-07-23",31.7,NA,NA,6.5,53.8,"구름많음","서울"
"570","2018-07-24",31.4,NA,NA,5.8,59.5,"구름조금","서울"
"571","2018-07-25",30.1,NA,NA,8.6,66.3,"구름많음","서울"
"572","2018-07-26",30.1,NA,NA,5.4,68.8,"구름조금","서울"
"573","2018-07-27",30.9,NA,NA,6.8,69.3,"맑음","서울"
"574","2018-07-28",29.5,7.5,NA,4.3,77.1,"구름조금","서울"
"575","2018-07-29",31.3,NA,NA,4.3,52.4,"맑음","서울"
"576","2018-07-30",31.7,NA,NA,4.3,50.9,"구름조금","서울"
"577","2018-07-31",32.6,NA,NA,5.4,50.5,"맑음","서울"
"578","2018-08-01",33.6,NA,NA,6.1,55.5,"맑음","서울"
"579","2018-08-02",33.7,NA,NA,5.8,54.4,"구름조금","서울"
"580","2018-08-03",33.1,NA,NA,6.8,55.3,"맑음","서울"
"581","2018-08-04",31.1,NA,NA,8.6,60.6,"구름조금","서울"
"582","2018-08-05",30,2,NA,9.4,71.8,"구름많음","서울"
"583","2018-08-06",30.5,6.5,NA,5.8,71.6,"구름많음","서울"
"584","2018-08-07",30.5,NA,NA,5.4,63.4,"구름조금","서울"
"585","2018-08-08",31,NA,NA,7.6,64.8,"구름조금","서울"
"586","2018-08-09",28.8,2,NA,5.4,76.3,"구름많음","서울"
"587","2018-08-10",30.7,NA,NA,5,60.9,"구름조금","서울"
"588","2018-08-11",31,NA,NA,5.4,55.8,"맑음","서울"
"589","2018-08-12",30.6,5,NA,5.4,61.3,"구름많음","서울"
"590","2018-08-13",30.5,1,NA,5,68.6,"구름많음","서울"
"591","2018-08-14",31.7,NA,NA,4.7,58.3,"구름많음","서울"
"592","2018-08-15",31.7,1,NA,4.3,59.5,"구름많음","서울"
"593","2018-08-16",29.9,NA,NA,6.1,51,"구름조금","서울"
"594","2018-08-17",27.2,NA,NA,6.5,39.8,"맑음","서울"
"595","2018-08-18",26.7,NA,NA,5,44.6,"구름조금","서울"
"596","2018-08-19",28.2,NA,NA,4.3,50.6,"구름많음","서울"
"597","2018-08-20",29.1,0,NA,7.2,55.6,"구름많음","서울"
"598","2018-08-21",26.6,5,NA,9,71.4,"구름많음","서울"
"599","2018-08-22",30.7,NA,NA,4,54.1,"구름조금","서울"
"600","2018-08-23",29.4,3,NA,6.1,59.1,"흐림","서울"
"601","2018-08-24",24.4,7.5,NA,9,86.3,"흐림","서울"
"602","2018-08-25",25.2,NA,NA,9.4,68,"구름많음","서울"
"603","2018-08-26",23.2,2,NA,4.3,70,"구름많음","서울"
"604","2018-08-27",22.7,19.5,NA,2.9,91,"구름많음","서울"
"605","2018-08-28",23.7,96.5,NA,3.2,92.4,"흐림","서울"
"606","2018-08-29",25.2,42,NA,8.6,86,"흐림","서울"
"607","2018-08-30",25.3,9.5,NA,6.5,80.9,"흐림","서울"
"608","2018-08-31",25.6,0.1,NA,5.8,67.4,"구름조금","서울"
"609","2018-09-01",25.5,NA,NA,4.7,59.4,"맑음","서울"
"610","2018-09-02",25.1,NA,NA,5.4,55.8,"구름조금","서울"
"611","2018-09-03",23.3,34.5,NA,3.6,85.3,"흐림","서울"
"612","2018-09-04",23.2,NA,NA,7.9,69.4,"구름조금","서울"
"613","2018-09-05",24,NA,NA,9,63.5,"맑음","서울"
"614","2018-09-06",24.1,1,NA,7.2,69.9,"구름많음","서울"
"615","2018-09-07",22,0.5,NA,9,54.6,"구름조금","서울"
"616","2018-09-08",21.7,NA,NA,6.1,48.8,"맑음","서울"
"617","2018-09-09",22.2,NA,NA,4.3,49,"맑음","서울"
"618","2018-09-10",22.9,NA,NA,5.8,49.5,"맑음","서울"
"619","2018-09-11",21.6,NA,NA,5.4,48.1,"구름많음","서울"
"620","2018-09-12",22.8,NA,NA,5,52,"구름조금","서울"
"621","2018-09-13",23.5,NA,NA,4.3,63.5,"구름많음","서울"
"622","2018-09-14",23.5,0.5,NA,4.7,66.9,"구름많음","서울"
"623","2018-09-15",23.3,0.2,NA,3.6,76,"흐림","서울"
"624","2018-09-16",22.2,2,NA,6.1,83.6,"흐림","서울"
"625","2018-09-17",22.3,0.1,NA,6.8,64.3,"구름조금","서울"
"626","2018-09-18",22,NA,NA,4.3,59.8,"구름많음","서울"
"627","2018-09-19",22.1,0.2,NA,3.6,59.1,"흐림","서울"
"628","2018-09-20",19,5,NA,6.5,82.4,"흐림","서울"
"629","2018-09-21",19.4,18,NA,4.3,85.8,"흐림","서울"
"630","2018-09-22",20.8,6.5,NA,6.5,62.3,"맑음","서울"
"631","2018-09-23",19.4,0,NA,5.8,52.9,"구름조금","서울"
"632","2018-09-24",17.6,NA,NA,7.6,48.3,"맑음","서울"
"633","2018-09-25",17.8,NA,NA,4,48,"맑음","서울"
"634","2018-09-26",19.4,NA,NA,6.1,47.9,"구름조금","서울"
"635","2018-09-27",18.9,NA,NA,4.7,47.6,"맑음","서울"
"636","2018-09-28",17.5,NA,NA,4.3,58.1,"구름많음","서울"
"637","2018-09-29",20.2,NA,NA,3.6,55.5,"맑음","서울"
"638","2018-09-30",17.6,NA,NA,8.3,52.5,"맑음","서울"
"639","2018-10-01",15.4,0,NA,10.4,55.1,"구름조금","서울"
"640","2018-10-02",15.9,NA,NA,5.8,61.4,"맑음","서울"
"641","2018-10-03",17.3,NA,NA,4.7,58,"맑음","서울"
"642","2018-10-04",19.3,NA,NA,4.7,56.5,"구름많음","서울"
"643","2018-10-05",16.9,36.5,NA,6.1,84.1,"흐림","서울"
"644","2018-10-06",18,55.5,NA,7.9,84,"구름많음","서울"
"645","2018-10-07",16.4,NA,NA,6.1,53.5,"맑음","서울"
"646","2018-10-08",14.8,NA,NA,4,47,"구름조금","서울"
"647","2018-10-09",15.3,0,NA,4,52.5,"흐림","서울"
"648","2018-10-10",12,7,NA,9,61,"구름많음","서울"
"649","2018-10-11",9.7,NA,NA,7.6,51,"맑음","서울"
"650","2018-10-12",10.9,NA,NA,4.7,54,"맑음","서울"
"651","2018-10-13",12.5,NA,NA,3.6,54,"맑음","서울"
"652","2018-10-14",13.2,NA,NA,5.4,60,"구름조금","서울"
"653","2018-10-15",15.2,NA,NA,5,69.9,"구름조금","서울"
"654","2018-10-16",14.5,NA,NA,4.7,55.9,"구름조금","서울"
"655","2018-10-17",12.4,NA,NA,4.7,53.3,"맑음","서울"
"656","2018-10-18",12.7,NA,NA,4,59.5,"구름조금","서울"
"657","2018-10-19",13.1,NA,NA,5,54.3,"맑음","서울"
"658","2018-10-20",13.4,NA,NA,4.3,53.9,"맑음","서울"
"659","2018-10-21",13.4,NA,NA,4,49.5,"맑음","서울"
"660","2018-10-22",14,NA,NA,3.6,50,"구름조금","서울"
"661","2018-10-23",12.2,5,NA,4,75.1,"구름조금","서울"
"662","2018-10-24",12.5,NA,NA,4.7,66,"맑음","서울"
"663","2018-10-25",13.8,NA,NA,3.2,55.5,"구름조금","서울"
"664","2018-10-26",12.2,11,NA,5.8,74.1,"구름많음","서울"
"665","2018-10-27",8.7,NA,NA,11.5,49.6,"맑음","서울"
"666","2018-10-28",8.3,5.5,NA,5.4,77.1,"구름많음","서울"
"667","2018-10-29",7.2,0,NA,7.2,57.3,"구름조금","서울"
"668","2018-10-30",6.1,0,NA,5.8,51.3,"구름조금","서울"
"669","2018-10-31",7.4,0,NA,5.8,55.4,"맑음","서울"
"670","2018-11-01",8.4,NA,NA,4.7,53.4,"맑음","서울"
"671","2018-11-02",10.6,NA,NA,4,54.9,"맑음","서울"
"672","2018-11-03",11.2,NA,NA,4.7,56,"맑음","서울"
"673","2018-11-04",11.6,NA,NA,4.7,55,"맑음","서울"
"674","2018-11-05",11.9,NA,NA,4,65.5,"구름조금","서울"
"675","2018-11-06",12.2,NA,NA,3.2,70.5,"구름많음","서울"
"676","2018-11-07",12.8,2,NA,4,79.5,"흐림","서울"
"677","2018-11-08",11.8,64,NA,6.5,93.8,"흐림","서울"
"678","2018-11-09",12.1,1,NA,11.2,69,"구름많음","서울"
"679","2018-11-10",11.9,0,NA,5,69.1,"구름조금","서울"
"680","2018-11-11",8.1,0,NA,4,67.6,"구름많음","서울"
"681","2018-11-12",8.1,NA,NA,4.3,52.3,"맑음","서울"
"682","2018-11-13",8.8,NA,NA,4,51.6,"맑음","서울"
"683","2018-11-14",9.8,NA,NA,4,55.5,"맑음","서울"
"684","2018-11-15",9.7,NA,NA,3.6,55.4,"구름조금","서울"
"685","2018-11-16",8.8,NA,NA,6.1,65.1,"구름많음","서울"
"686","2018-11-17",4.9,NA,NA,5,50.8,"구름조금","서울"
"687","2018-11-18",6.1,NA,NA,4,48.8,"구름많음","서울"
"688","2018-11-19",6.5,NA,NA,5,50.4,"맑음","서울"
"689","2018-11-20",6.5,0.2,NA,6.5,39.9,"맑음","서울"
"690","2018-11-21",5.8,1,NA,4.3,57.1,"구름많음","서울"
"691","2018-11-22",2.3,NA,NA,8.6,35,"맑음","서울"
"692","2018-11-23",1.9,NA,NA,5,29.6,"구름조금","서울"
"693","2018-11-24",2.6,10.9,8.8,6.5,71.1,"흐림","서울"
"694","2018-11-25",4.8,NA,NA,3.6,77.8,"구름조금","서울"
"695","2018-11-26",6.3,NA,NA,3.6,70.1,"맑음","서울"
"696","2018-11-27",7.1,NA,NA,5.4,65,"구름많음","서울"
"697","2018-11-28",5,NA,NA,5.8,27.1,"구름조금","서울"
"698","2018-11-29",3.5,0,NA,4.7,41.4,"구름조금","서울"
"699","2018-11-30",2.7,NA,NA,5,46.1,"맑음","서울"
"700","2018-12-01",5.5,NA,NA,3.6,42.3,"구름조금","서울"
"701","2018-12-02",8.2,NA,NA,4.7,50.1,"구름많음","서울"
"702","2018-12-03",11.5,9.5,NA,5,87.4,"흐림","서울"
"703","2018-12-04",6.7,5,NA,9.7,74.9,"구름많음","서울"
"704","2018-12-05",0,NA,NA,5.4,39.5,"구름많음","서울"
"705","2018-12-06",2.4,0,NA,8.3,50.5,"구름많음","서울"
"706","2018-12-07",-7.3,NA,NA,13.7,37.1,"맑음","서울"
"707","2018-12-08",-8.3,NA,NA,9.4,37.1,"맑음","서울"
"708","2018-12-09",-7.2,NA,NA,5.4,27,"맑음","서울"
"709","2018-12-10",-2.5,NA,NA,3.2,33.3,"구름조금","서울"
"710","2018-12-11",0.2,NA,NA,4.3,44.8,"구름많음","서울"
"711","2018-12-12",-1.9,NA,NA,7.9,39,"맑음","서울"
"712","2018-12-13",-2.2,1.3,1.7,7.2,57.4,"구름조금","서울"
"713","2018-12-14",-4.4,NA,NA,6.1,44.3,"맑음","서울"
"714","2018-12-15",-2.4,NA,NA,3.6,46.8,"구름조금","서울"
"715","2018-12-16",0,0.3,0.4,3.2,63.8,"흐림","서울"
"716","2018-12-17",1.6,0.3,NA,6.5,60.1,"맑음","서울"
"717","2018-12-18",2.6,NA,NA,5,56.3,"구름조금","서울"
"718","2018-12-19",4,NA,NA,5,53.4,"맑음","서울"
"719","2018-12-20",3.4,NA,NA,3.2,45.5,"구름조금","서울"
"720","2018-12-21",5.6,NA,NA,4,40.1,"구름많음","서울"
"721","2018-12-22",6.9,NA,NA,5.4,48.9,"구름조금","서울"
"722","2018-12-23",2.4,NA,NA,10.4,43,"맑음","서울"
"723","2018-12-24",-2.3,NA,NA,5.8,35.9,"맑음","서울"
"724","2018-12-25",0.6,NA,NA,4.3,53.4,"구름많음","서울"
"725","2018-12-26",-1.5,NA,NA,10.1,40.8,"구름조금","서울"
"726","2018-12-27",-10.1,NA,NA,12.6,28.3,"맑음","서울"
"727","2018-12-28",-10.5,NA,NA,9,33,"맑음","서울"
"728","2018-12-29",-7.6,NA,NA,10.4,29,"맑음","서울"
"729","2018-12-30",-6.8,NA,NA,4.3,35.9,"맑음","서울"
"730","2018-12-31",-5.4,NA,NA,4.3,39.6,"맑음","서울"
"731","2019-01-01",-5,NA,NA,7.6,49.5,"구름조금","서울"
"732","2019-01-02",-4.9,NA,NA,6.1,42.8,"맑음","서울"
"733","2019-01-03",-3.5,NA,NA,5,38.8,"맑음","서울"
"734","2019-01-04",-1.1,NA,NA,4.3,55.5,"구름조금","서울"
"735","2019-01-05",-2.8,NA,NA,7.9,40.3,"맑음","서울"
"736","2019-01-06",-2.8,NA,NA,4.3,35,"구름조금","서울"
"737","2019-01-07",-1.9,NA,NA,5,46.4,"구름조금","서울"
"738","2019-01-08",-3.5,NA,NA,9.4,31,"맑음","서울"
"739","2019-01-09",-4.7,NA,NA,4.7,28.8,"구름조금","서울"
"740","2019-01-10",-0.6,NA,NA,4.7,48.8,"구름많음","서울"
"741","2019-01-11",2.4,NA,NA,3.6,58.8,"구름많음","서울"
"742","2019-01-12",2.8,NA,NA,4.7,47.6,"구름조금","서울"
"743","2019-01-13",1.2,NA,NA,5,54.3,"맑음","서울"
"744","2019-01-14",1.4,NA,NA,3.2,68.6,"구름조금","서울"
"745","2019-01-15",-1.7,0,NA,9.7,58.8,"구름조금","서울"
"746","2019-01-16",-5.2,0,NA,8.3,45.9,"구름조금","서울"
